ID,Label
2997,8
2998,9
2999,9
3000,0
3001,1
3002,0
3003,9
3004,8
3005,9
3006,2
3007,9
3008,1
3009,9
3010,8
3011,9
3012,1
3013,0
3014,0
3015,2
3016,3
3017,9
3018,0
3019,0
3020,0
3021,0
3022,0
3023,9
3024,9
3025,9
3026,0
3027,0
3028,8
3029,1
3030,0
3031,0
3032,2
3033,1
3034,0
3035,4
3036,0
3037,0
3038,8
3039,1
3040,8
3041,0
3042,8
3043,2
3044,0
3045,3
3046,9
3047,1
3048,2
3049,1
3050,2
3051,1
3052,8
3053,0
3054,3
3055,9
3056,1
3057,0
3058,8
3059,9
3060,0
3061,0
3062,0
3063,1
3064,1
3065,1
3066,8
3067,1
3068,0
3069,0
3070,0
3071,0
3072,9
3073,0
3074,0
3075,1
3076,8
3077,0
3078,9
3079,8
3080,3
3081,9
3082,9
3083,9
3084,8
3085,0
3086,7
3087,7
3088,0
3089,0
3090,8
3091,8
3092,1
3093,9
3094,0
3095,0
3096,9
3097,0
3098,0
3099,1
3100,9
3101,1
3102,9
3103,0
3104,4
3105,0
3106,1
3107,9
3108,1
3109,7
3110,8
3111,0
3112,8
3113,0
3114,3
3115,7
3116,9
3117,0
3118,1
3119,1
3120,1
3121,1
3122,9
3123,3
3124,2
3125,9
3126,2
3127,8
3128,0
3129,0
3130,1
3131,0
3132,2
3133,1
3134,0
3135,1
3136,1
3137,1
3138,7
3139,8
3140,9
3141,8
3142,0
3143,8
3144,1
3145,8
3146,9
3147,0
3148,7
3149,1
3150,1
3151,1
3152,9
3153,0
3154,9
3155,2
3156,0
3157,3
3158,7
3159,1
3160,8
3161,0
3162,1
3163,8
3164,0
3165,8
3166,0
3167,1
3168,8
3169,9
3170,1
3171,7
3172,0
3173,2
3174,0
3175,8
3176,0
3177,0
3178,0
3179,2
3180,8
3181,1
3182,0
3183,0
3184,9
3185,1
3186,0
3187,0
3188,0
3189,1
3190,8
3191,0
3192,8
3193,0
3194,1
3195,9
3196,9
3197,3
3198,0
3199,0
3200,0
3201,9
3202,9
3203,9
3204,8
3205,1
3206,0
3207,7
3208,1
3209,8
3210,1
3211,1
3212,1
3213,1
3214,3
3215,9
3216,0
3217,8
3218,0
3219,0
3220,0
3221,0
3222,1
3223,1
3224,1
3225,0
3226,0
3227,0
3228,8
3229,9
3230,0
3231,0
3232,8
3233,0
3234,9
3235,2
3236,8
3237,7
3238,0
3239,0
3240,6
3241,7
3242,0
3243,0
3244,0
3245,2
3246,0
3247,0
3248,1
3249,9
3250,7
3251,0
3252,2
3253,0
3254,3
3255,8
3256,3
3257,1
3258,3
3259,2
3260,9
3261,2
3262,1
3263,1
3264,1
3265,9
3266,0
3267,9
3268,1
3269,8
3270,9
3271,9
3272,1
3273,0
3274,2
3275,8
3276,1
3277,0
3278,9
3279,0
3280,0
3281,0
3282,1
3283,0
3284,0
3285,0
3286,2
3287,9
3288,9
3289,8
3290,9
3291,9
3292,2
3293,0
3294,9
3295,1
3296,8
3297,3
3298,0
3299,2
3300,3
3301,0
3302,0
3303,8
3304,9
3305,7
3306,0
3307,8
3308,0
3309,0
3310,1
3311,0
3312,1
3313,8
3314,1
3315,8
3316,8
3317,9
3318,9
3319,8
3320,8
3321,0
3322,0
3323,9
3324,8
3325,0
3326,8
3327,1
3328,2
3329,9
3330,9
3331,9
3332,2
3333,8
3334,9
3335,8
3336,0
3337,7
3338,9
3339,1
3340,0
3341,9
3342,0
3343,1
3344,1
3345,8
3346,1
3347,1
3348,0
3349,0
3350,3
3351,0
3352,0
3353,0
3354,8
3355,0
3356,8
3357,8
3358,8
3359,3
3360,8
3361,6
3362,6
3363,9
3364,0
3365,1
3366,1
3367,3
3368,9
3369,9
3370,0
3371,8
3372,8
3373,0
3374,1
3375,0
3376,8
3377,9
3378,8
3379,0
3380,3
3381,0
3382,8
3383,8
3384,0
3385,0
3386,1
3387,2
3388,3
3389,0
3390,3
3391,0
3392,7
3393,8
3394,8
3395,8
3396,1
3397,8
3398,0
3399,1
3400,1
3401,1
3402,1
3403,8
3404,2
3405,1
3406,9
3407,1
3408,0
3409,1
3410,0
3411,0
3412,6
3413,1
3414,0
3415,3
3416,7
3417,8
3418,8
3419,0
3420,9
3421,1
3422,9
3423,1
3424,8
3425,1
3426,1
3427,1
3428,0
3429,8
3430,0
3431,3
3432,7
3433,9
3434,1
3435,0
3436,1
3437,2
3438,0
3439,0
3440,9
3441,8
3442,0
3443,3
3444,9
3445,8
3446,8
3447,9
3448,9
3449,3
3450,8
3451,1
3452,6
3453,9
3454,8
3455,9
3456,0
3457,0
3458,2
3459,9
3460,0
3461,1
3462,1
3463,0
3464,1
3465,0
3466,1
3467,8
3468,9
3469,9
3470,8
3471,0
3472,1
3473,1
3474,1
3475,8
3476,1
3477,1
3478,1
3479,0
3480,8
3481,2
3482,0
3483,0
3484,0
3485,9
3486,0
3487,0
3488,5
3489,1
3490,0
3491,0
3492,1
3493,0
3494,0
3495,1
3496,2
3497,0
3498,0
3499,2
3500,9
3501,2
3502,1
3503,1
3504,1
3505,3
3506,9
3507,0
3508,1
3509,0
3510,1
3511,9
3512,3
3513,0
3514,1
3515,0
3516,8
3517,9
3518,2
3519,0
3520,0
3521,8
3522,9
3523,2
3524,2
3525,0
3526,8
3527,1
3528,0
3529,9
3530,0
3531,1
3532,1
3533,0
3534,2
3535,8
3536,0
3537,8
3538,8
3539,1
3540,0
3541,0
3542,8
3543,0
3544,1
3545,9
3546,2
3547,0
3548,3
3549,9
3550,0
3551,9
3552,9
3553,9
3554,0
3555,9
3556,1
3557,8
3558,1
3559,0
3560,0
3561,0
3562,0
3563,0
3564,9
3565,1
3566,9
3567,0
3568,9
3569,0
3570,0
3571,2
3572,1
3573,9
3574,1
3575,9
3576,6
3577,0
3578,0
3579,1
3580,9
3581,2
3582,0
3583,9
3584,8
3585,0
3586,0
3587,1
3588,9
3589,0
3590,0
3591,0
3592,9
3593,1
3594,1
3595,8
3596,9
3597,0
3598,0
3599,1
3600,3
3601,1
3602,9
3603,0
3604,0
3605,1
3606,3
3607,9
3608,8
3609,0
3610,2
3611,3
3612,9
3613,9
3614,9
3615,2
3616,1
3617,3
3618,8
3619,1
3620,7
3621,9
3622,2
3623,2
3624,0
3625,0
3626,0
3627,9
3628,8
3629,0
3630,9
3631,8
3632,9
3633,0
3634,8
3635,8
3636,0
3637,0
3638,0
3639,0
3640,2
3641,8
3642,0
3643,9
3644,8
3645,9
3646,0
3647,8
3648,0
3649,1
3650,9
3651,0
3652,3
3653,9
3654,1
3655,8
3656,9
3657,9
3658,7
3659,8
3660,2
3661,0
3662,8
3663,9
3664,0
3665,3
3666,9
3667,9
3668,0
3669,0
3670,0
3671,9
3672,8
3673,9
3674,9
3675,1
3676,1
3677,8
3678,4
3679,2
3680,0
3681,0
3682,0
3683,2
3684,0
3685,0
3686,7
3687,2
3688,9
3689,2
3690,2
3691,1
3692,9
3693,0
3694,0
3695,0
3696,0
3697,9
3698,3
3699,3
3700,1
3701,2
3702,0
3703,8
3704,8
3705,9
3706,2
3707,8
3708,2
3709,8
3710,1
3711,0
3712,9
3713,0
3714,8
3715,2
3716,0
3717,3
3718,0
3719,8
3720,7
3721,1
3722,1
3723,0
3724,8
3725,3
3726,0
3727,9
3728,0
3729,9
3730,0
3731,1
3732,8
3733,1
3734,2
3735,2
3736,8
3737,1
3738,9
3739,0
3740,1
3741,8
3742,7
3743,8
3744,9
3745,1
3746,0
3747,0
3748,9
3749,9
3750,1
3751,0
3752,3
3753,2
3754,1
3755,2
3756,8
3757,0
3758,2
3759,3
3760,9
3761,9
3762,9
3763,1
3764,9
3765,0
3766,2
3767,9
3768,0
3769,1
3770,0
3771,8
3772,1
3773,0
3774,1
3775,0
3776,0
3777,8
3778,3
3779,8
3780,0
3781,2
3782,1
3783,0
3784,9
3785,9
3786,1
3787,2
3788,1
3789,8
3790,2
3791,8
3792,6
3793,2
3794,9
3795,9
3796,2
3797,0
3798,0
3799,0
3800,0
3801,1
3802,0
3803,9
3804,1
3805,0
3806,1
3807,1
3808,1
3809,1
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,2
3817,0
3818,0
3819,9
3820,9
3821,3
3822,2
3823,8
3824,1
3825,9
3826,1
3827,0
3828,3
3829,3
3830,0
3831,0
3832,0
3833,3
3834,8
3835,0
3836,0
3837,8
3838,0
3839,7
3840,0
3841,0
3842,0
3843,1
3844,9
3845,0
3846,9
3847,0
3848,2
3849,1
3850,9
3851,8
3852,1
3853,1
3854,9
3855,2
3856,1
3857,0
3858,0
3859,9
3860,8
3861,1
3862,0
3863,0
3864,1
3865,0
3866,1
3867,0
3868,2
3869,1
3870,0
3871,0
3872,9
3873,9
3874,0
3875,2
3876,0
3877,9
3878,0
3879,0
3880,9
3881,6
3882,0
3883,8
3884,0
3885,0
3886,0
3887,9
3888,1
3889,9
3890,0
3891,0
3892,2
3893,1
3894,1
3895,0
3896,3
3897,0
3898,9
3899,3
3900,9
3901,0
3902,0
3903,0
3904,7
3905,1
3906,0
3907,7
3908,9
3909,0
3910,2
3911,9
3912,0
3913,1
3914,0
3915,0
3916,8
3917,1
3918,0
3919,1
3920,9
3921,1
3922,0
3923,0
3924,0
3925,0
3926,0
3927,9
3928,0
3929,1
3930,0
3931,0
3932,8
3933,7
3934,1
3935,2
3936,1
3937,0
3938,8
3939,8
3940,0
3941,7
3942,3
3943,0
3944,0
3945,0
3946,9
3947,1
3948,8
3949,8
3950,0
3951,1
3952,7
3953,2
3954,1
3955,0
3956,7
3957,8
3958,0
3959,1
3960,8
3961,0
3962,8
3963,3
3964,0
3965,8
3966,2
3967,8
3968,1
3969,8
3970,1
3971,9
3972,0
3973,0
3974,7
3975,0
3976,0
3977,9
3978,0
3979,1
3980,3
3981,9
3982,2
3983,9
3984,9
3985,8
3986,0
3987,0
3988,9
3989,7
3990,0
3991,2
3992,8
3993,2
3994,9
3995,2
3996,1
3997,0
3998,1
3999,3
4000,1
4001,9
4002,1
4003,6
4004,2
4005,8
4006,9
4007,9
4008,0
4009,2
4010,8
4011,9
4012,0
4013,8
4014,2
4015,7
4016,9
4017,2
4018,8
4019,2
4020,0
4021,0
4022,1
4023,1
4024,9
4025,1
4026,0
4027,7
4028,9
4029,2
4030,2
4031,9
4032,1
4033,0
4034,6
4035,1
4036,1
4037,6
4038,8
4039,0
4040,2
4041,9
4042,2
4043,2
4044,2
4045,0
4046,8
4047,1
4048,0
4049,3
4050,6
4051,8
4052,9
4053,9
4054,9
4055,9
4056,0
4057,2
4058,8
4059,3
4060,6
4061,3
4062,2
4063,2
4064,6
4065,0
4066,0
4067,8
4068,0
4069,2
4070,6
4071,9
4072,9
4073,8
4074,1
4075,9
4076,2
4077,7
4078,0
4079,2
4080,8
4081,0
4082,0
4083,4
4084,8
4085,8
4086,6
4087,9
4088,9
4089,2
4090,9
4091,0
4092,9
4093,6
4094,9
4095,9
4096,0
4097,2
4098,2
4099,9
4100,3
4101,2
4102,0
4103,0
4104,2
4105,0
4106,7
4107,9
4108,0
4109,6
4110,9
4111,8
4112,0
4113,7
4114,0
4115,1
4116,0
4117,9
4118,2
4119,8
4120,2
4121,0
4122,3
4123,0
4124,9
4125,9
4126,2
4127,0
4128,7
4129,3
4130,9
4131,3
4132,2
4133,0
4134,0
4135,8
4136,1
4137,2
4138,9
4139,8
4140,6
4141,2
4142,7
4143,2
4144,6
4145,0
4146,3
4147,9
4148,2
4149,9
4150,1
4151,2
4152,2
4153,8
4154,0
4155,0
4156,7
4157,8
4158,3
4159,7
4160,2
4161,8
4162,9
4163,2
4164,1
4165,8
4166,9
4167,7
4168,8
4169,9
4170,9
4171,0
4172,1
4173,9
4174,9
4175,3
4176,1
4177,9
4178,0
4179,8
4180,0
4181,2
4182,6
4183,2
4184,9
4185,7
4186,9
4187,8
4188,9
4189,2
4190,0
4191,2
4192,9
4193,2
4194,3
4195,9
4196,0
4197,3
4198,7
4199,2
4200,8
4201,0
4202,1
4203,0
4204,6
4205,6
4206,9
4207,6
4208,3
4209,6
4210,2
4211,2
4212,8
4213,2
4214,9
4215,2
4216,0
4217,0
4218,9
4219,8
4220,6
4221,9
4222,1
4223,9
4224,9
4225,0
4226,8
4227,9
4228,8
4229,2
4230,2
4231,9
4232,2
4233,8
4234,0
4235,9
4236,0
4237,0
4238,9
4239,2
4240,9
4241,0
4242,2
4243,2
4244,3
4245,2
4246,3
4247,2
4248,2
4249,8
4250,3
4251,0
4252,3
4253,9
4254,0
4255,9
4256,3
4257,0
4258,2
4259,3
4260,6
4261,3
4262,2
4263,8
4264,3
4265,2
4266,8
4267,9
4268,8
4269,0
4270,9
4271,9
4272,2
4273,6
4274,2
4275,8
4276,9
4277,0
4278,9
4279,2
4280,0
4281,3
4282,3
4283,2
4284,0
4285,9
4286,9
4287,8
4288,0
4289,9
4290,6
4291,6
4292,9
4293,8
4294,2
4295,6
4296,9
4297,0
4298,8
4299,9
4300,8
4301,0
4302,1
4303,7
4304,0
4305,1
4306,9
4307,7
4308,7
4309,3
4310,3
4311,9
4312,2
4313,9
4314,8
4315,9
4316,9
4317,3
4318,2
4319,9
4320,0
4321,8
4322,2
4323,1
4324,9
4325,2
4326,7
4327,0
4328,3
4329,8
4330,8
4331,0
4332,9
4333,2
4334,8
4335,9
4336,9
4337,6
4338,9
4339,9
4340,0
4341,1
4342,9
4343,0
4344,0
4345,2
4346,8
4347,9
4348,0
4349,9
4350,8
4351,3
4352,8
4353,2
4354,2
4355,0
4356,9
4357,6
4358,8
4359,3
4360,0
4361,2
4362,9
4363,2
4364,9
4365,2
4366,9
4367,8
4368,2
4369,9
4370,9
4371,1
4372,0
4373,0
4374,3
4375,8
4376,3
4377,2
4378,2
4379,2
4380,2
4381,8
4382,1
4383,0
4384,2
4385,2
4386,1
4387,2
4388,6
4389,9
4390,0
4391,9
4392,9
4393,3
4394,2
4395,0
4396,0
4397,7
4398,1
4399,0
4400,0
4401,0
4402,0
4403,0
4404,3
4405,8
4406,0
4407,9
4408,0
4409,9
4410,3
4411,3
4412,6
4413,0
4414,9
4415,3
4416,9
4417,9
4418,9
4419,2
4420,9
4421,1
4422,0
4423,3
4424,7
4425,3
4426,6
4427,2
4428,3
4429,2
4430,9
4431,3
4432,6
4433,6
4434,1
4435,9
4436,3
4437,1
4438,0
4439,4
4440,6
4441,8
4442,8
4443,8
4444,1
4445,9
4446,8
4447,2
4448,8
4449,8
4450,0
4451,3
4452,9
4453,1
4454,0
4455,6
4456,9
4457,9
4458,9
4459,9
4460,9
4461,7
4462,8
4463,9
4464,9
4465,2
4466,0
4467,9
4468,9
4469,6
4470,2
4471,3
4472,2
4473,0
4474,9
4475,0
4476,9
4477,8
4478,0
4479,6
4480,0
4481,2
4482,2
4483,3
4484,0
4485,9
4486,3
4487,2
4488,8
4489,8
4490,8
4491,2
4492,6
4493,0
4494,2
4495,0
4496,7
4497,0
4498,0
4499,8
4500,0
4501,6
4502,9
4503,9
4504,2
4505,3
4506,9
4507,8
4508,2
4509,7
4510,8
4511,6
4512,2
4513,2
4514,0
4515,9
4516,0
4517,7
4518,2
4519,9
4520,3
4521,2
4522,7
4523,0
4524,0
4525,7
4526,1
4527,8
4528,2
4529,0
4530,2
4531,3
4532,2
4533,9
4534,2
4535,0
4536,2
4537,7
4538,8
4539,9
4540,2
4541,8
4542,8
4543,0
4544,8
4545,3
4546,1
4547,2
4548,8
4549,2
4550,0
4551,0
4552,9
4553,3
4554,9
4555,0
4556,9
4557,2
4558,0
4559,8
4560,7
4561,7
4562,0
4563,3
4564,1
4565,9
4566,2
4567,8
4568,2
4569,9
4570,2
4571,2
4572,6
4573,0
4574,9
4575,9
4576,8
4577,3
4578,9
4579,0
4580,2
4581,0
4582,9
4583,8
4584,2
4585,7
4586,0
4587,0
4588,2
4589,0
4590,2
4591,8
4592,0
4593,1
4594,2
4595,2
4596,8
4597,2
4598,9
4599,9
4600,0
4601,0
4602,8
4603,4
4604,0
4605,2
4606,8
4607,9
4608,9
4609,9
4610,6
4611,0
4612,0
4613,2
4614,6
4615,0
4616,8
4617,9
4618,0
4619,8
4620,8
4621,9
4622,3
4623,7
4624,0
4625,1
4626,7
4627,9
4628,9
4629,0
4630,8
4631,8
4632,0
4633,4
4634,1
4635,2
4636,2
4637,8
4638,9
4639,9
4640,7
4641,9
4642,8
4643,0
4644,2
4645,9
4646,2
4647,9
4648,3
4649,3
4650,3
4651,6
4652,2
4653,9
4654,7
4655,2
4656,0
4657,1
4658,0
4659,0
4660,1
4661,3
4662,9
4663,2
4664,9
4665,6
4666,3
4667,2
4668,6
4669,3
4670,3
4671,0
4672,4
4673,9
4674,9
4675,9
4676,9
4677,9
4678,2
4679,8
4680,9
4681,8
4682,9
4683,7
4684,0
4685,8
4686,3
4687,2
4688,9
4689,0
4690,8
4691,0
4692,6
4693,0
4694,0
4695,0
4696,0
4697,8
4698,2
4699,9
4700,9
4701,0
4702,0
4703,9
4704,1
4705,2
4706,0
4707,2
4708,0
4709,9
4710,9
4711,3
4712,9
4713,8
4714,9
4715,9
4716,9
4717,8
4718,9
4719,2
4720,3
4721,0
4722,0
4723,9
4724,9
4725,0
4726,7
4727,2
4728,0
4729,0
4730,3
4731,9
4732,0
4733,2
4734,0
4735,2
4736,6
4737,2
4738,3
4739,9
4740,1
4741,0
4742,3
4743,0
4744,2
4745,2
4746,0
4747,3
4748,3
4749,9
4750,3
4751,3
4752,6
4753,8
4754,2
4755,9
4756,9
4757,9
4758,0
4759,3
4760,1
4761,8
4762,7
4763,1
4764,6
4765,0
4766,6
4767,2
4768,9
4769,6
4770,9
4771,9
4772,2
4773,9
4774,9
4775,0
4776,3
4777,9
4778,0
4779,7
4780,9
4781,8
4782,2
4783,0
4784,9
4785,4
4786,8
4787,9
4788,9
4789,8
4790,6
4791,0
4792,9
4793,0
4794,9
4795,3
4796,7
4797,8
4798,9
4799,1
4800,7
4801,8
4802,0
4803,0
4804,7
4805,6
4806,2
4807,8
4808,2
4809,1
4810,9
4811,0
4812,9
4813,8
4814,2
4815,3
4816,8
4817,8
4818,1
4819,2
4820,1
4821,3
4822,2
4823,3
4824,2
4825,1
4826,0
4827,8
4828,0
4829,2
4830,0
4831,3
4832,2
4833,2
4834,0
4835,7
4836,0
4837,2
4838,9
4839,0
4840,9
4841,3
4842,3
4843,2
4844,9
4845,0
4846,9
4847,1
4848,0
4849,9
4850,0
4851,0
4852,9
4853,9
4854,0
4855,2
4856,0
4857,9
4858,2
4859,0
4860,9
4861,2
4862,0
4863,9
4864,1
4865,0
4866,6
4867,0
4868,9
4869,0
4870,3
4871,2
4872,1
4873,0
4874,2
4875,1
4876,9
4877,2
4878,2
4879,1
4880,9
4881,2
4882,2
4883,0
4884,3
4885,0
4886,0
4887,3
4888,0
4889,2
4890,8
4891,2
4892,2
4893,3
4894,0
4895,3
4896,0
4897,8
4898,9
4899,3
4900,0
4901,7
4902,3
4903,0
4904,2
4905,8
4906,7
4907,9
4908,8
4909,0
4910,2
4911,8
4912,8
4913,1
4914,2
4915,0
4916,9
4917,3
4918,7
4919,8
4920,8
4921,3
4922,7
4923,0
4924,9
4925,9
4926,1
4927,3
4928,2
4929,2
4930,7
4931,0
4932,9
4933,9
4934,2
4935,7
4936,9
4937,9
4938,9
4939,2
4940,9
4941,9
4942,9
4943,9
4944,9
4945,2
4946,9
4947,8
4948,8
4949,6
4950,9
4951,9
4952,2
4953,9
4954,0
4955,2
4956,9
4957,1
4958,9
4959,8
4960,1
4961,9
4962,6
4963,9
4964,3
4965,3
4966,9
4967,9
4968,1
4969,2
4970,2
4971,2
4972,2
4973,2
4974,0
4975,2
4976,2
4977,0
4978,8
4979,9
4980,0
4981,8
4982,1
4983,0
4984,1
4985,7
4986,2
4987,0
4988,9
4989,8
4990,0
4991,0
4992,2
4993,1
4994,9
4995,0
4996,1
4997,9
4998,2
4999,8
5000,7
5001,9
5002,0
5003,3
5004,0
5005,1
5006,2
5007,9
5008,3
5009,3
5010,0
5011,2
5012,3
5013,9
5014,3
5015,0
5016,3
5017,9
5018,9
5019,3
5020,2
5021,1
5022,9
5023,9
5024,2
5025,3
5026,7
5027,9
5028,0
5029,9
5030,1
5031,3
5032,2
5033,3
5034,1
5035,2
5036,9
5037,7
5038,9
5039,1
5040,2
5041,7
5042,1
5043,9
5044,9
5045,9
5046,9
5047,9
5048,3
5049,0
5050,7
5051,0
5052,3
5053,6
5054,2
5055,9
5056,3
5057,8
5058,8
5059,9
5060,9
5061,3
5062,3
5063,2
5064,3
5065,3
5066,0
5067,2
5068,2
5069,0
5070,0
5071,7
5072,3
5073,1
5074,3
5075,9
5076,3
5077,0
5078,9
5079,3
5080,0
5081,3
5082,3
5083,0
5084,9
5085,3
5086,0
5087,2
5088,8
5089,2
5090,9
5091,8
5092,2
5093,2
5094,7
5095,3
5096,9
5097,0
5098,9
5099,7
5100,8
5101,7
5102,2
5103,9
5104,9
5105,9
5106,9
5107,2
5108,0
5109,3
5110,9
5111,9
5112,0
5113,0
5114,3
5115,0
5116,7
5117,3
5118,9
5119,3
5120,3
5121,9
5122,3
5123,9
5124,3
5125,9
5126,9
5127,2
5128,9
5129,1
5130,9
5131,9
5132,9
5133,3
5134,2
5135,8
5136,9
5137,3
5138,1
5139,0
5140,0
5141,3
5142,1
5143,7
5144,2
5145,3
5146,0
5147,3
5148,2
5149,3
5150,9
5151,9
5152,8
5153,9
5154,7
5155,7
5156,7
5157,1
5158,2
5159,0
5160,2
5161,2
5162,9
5163,0
5164,9
5165,3
5166,1
5167,3
5168,2
5169,7
5170,0
5171,3
5172,9
5173,0
5174,2
5175,7
5176,3
5177,3
5178,9
5179,9
5180,0
5181,9
5182,3
5183,0
5184,9
5185,7
5186,9
5187,9
5188,1
5189,1
5190,9
5191,3
5192,3
5193,9
5194,2
5195,7
5196,0
5197,2
5198,1
5199,7
5200,3
5201,3
5202,0
5203,3
5204,8
5205,7
5206,1
5207,9
5208,9
5209,8
5210,9
5211,9
5212,1
5213,9
5214,7
5215,3
5216,3
5217,1
5218,0
5219,9
5220,3
5221,6
5222,7
5223,1
5224,3
5225,9
5226,0
5227,7
5228,3
5229,8
5230,2
5231,9
5232,2
5233,9
5234,3
5235,4
5236,3
5237,9
5238,3
5239,3
5240,9
5241,0
5242,3
5243,3
5244,7
5245,0
5246,9
5247,0
5248,2
5249,0
5250,2
5251,1
5252,2
5253,9
5254,2
5255,2
5256,0
5257,9
5258,3
5259,3
5260,3
5261,7
5262,2
5263,3
5264,9
5265,7
5266,8
5267,3
5268,7
5269,1
5270,3
5271,7
5272,9
5273,7
5274,9
5275,3
5276,2
5277,9
5278,2
5279,9
5280,3
5281,2
5282,9
5283,3
5284,3
5285,0
5286,9
5287,9
5288,2
5289,9
5290,1
5291,3
5292,9
5293,9
5294,7
5295,2
5296,9
5297,3
5298,2
5299,2
5300,8
5301,9
5302,6
5303,9
5304,1
5305,1
5306,9
5307,3
5308,2
5309,7
5310,3
5311,9
5312,7
5313,9
5314,0
5315,0
5316,0
5317,7
5318,7
5319,7
5320,9
5321,9
5322,9
5323,0
5324,3
5325,7
5326,2
5327,7
5328,9
5329,3
5330,0
5331,9
5332,0
5333,9
5334,3
5335,3
5336,0
5337,3
5338,1
5339,3
5340,3
5341,7
5342,2
5343,9
5344,2
5345,9
5346,1
5347,2
5348,9
5349,2
5350,1
5351,2
5352,7
5353,1
5354,2
5355,9
5356,0
5357,3
5358,3
5359,0
5360,3
5361,9
5362,9
5363,3
5364,3
5365,6
5366,7
5367,9
5368,9
5369,3
5370,9
5371,0
5372,1
5373,9
5374,1
5375,7
5376,3
5377,3
5378,2
5379,7
5380,9
5381,8
5382,9
5383,3
5384,9
5385,5
5386,3
5387,0
5388,8
5389,9
5390,7
5391,9
5392,9
5393,9
5394,9
5395,1
5396,2
5397,9
5398,3
5399,2
5400,2
5401,9
5402,7
5403,2
5404,2
5405,8
5406,9
5407,9
5408,3
5409,2
5410,8
5411,7
5412,3
5413,3
5414,3
5415,0
5416,3
5417,9
5418,9
5419,1
5420,9
5421,9
5422,0
5423,9
5424,3
5425,0
5426,9
5427,0
5428,0
5429,8
5430,3
5431,9
5432,9
5433,9
5434,1
5435,0
5436,9
5437,9
5438,3
5439,2
5440,9
5441,7
5442,1
5443,3
5444,9
5445,3
5446,3
5447,7
5448,9
5449,9
5450,0
5451,9
5452,0
5453,9
5454,0
5455,0
5456,2
5457,9
5458,9
5459,0
5460,9
5461,9
5462,0
5463,3
5464,3
5465,7
5466,9
5467,3
5468,3
5469,0
5470,0
5471,3
5472,2
5473,9
5474,1
5475,0
5476,3
5477,0
5478,2
5479,3
5480,0
5481,3
5482,2
5483,1
5484,9
5485,0
5486,7
5487,0
5488,9
5489,0
5490,9
5491,1
5492,1
5493,3
5494,3
5495,3
5496,3
5497,3
5498,9
5499,9
5500,4
5501,0
5502,1
5503,9
5504,3
5505,3
5506,7
5507,9
5508,3
5509,1
5510,2
5511,1
5512,9
5513,9
5514,2
5515,3
5516,0
5517,1
5518,0
5519,3
5520,3
5521,9
5522,0
5523,2
5524,9
5525,7
5526,2
5527,3
5528,2
5529,1
5530,8
5531,9
5532,3
5533,3
5534,3
5535,9
5536,8
5537,0
5538,9
5539,1
5540,8
5541,0
5542,9
5543,9
5544,9
5545,1
5546,2
5547,3
5548,0
5549,0
5550,7
5551,9
5552,0
5553,9
5554,3
5555,0
5556,9
5557,2
5558,3
5559,0
5560,0
5561,1
5562,8
5563,3
5564,3
5565,3
5566,8
5567,9
5568,0
5569,3
5570,9
5571,3
5572,9
5573,9
5574,2
5575,6
5576,3
5577,2
5578,3
5579,0
5580,3
5581,2
5582,1
5583,9
5584,6
5585,9
5586,9
5587,7
5588,0
5589,9
5590,8
5591,9
5592,1
5593,7
5594,9
5595,9
5596,3
5597,9
5598,9
5599,3
5600,7
5601,0
5602,9
5603,9
5604,9
5605,8
5606,3
5607,9
5608,9
5609,1
5610,2
5611,0
5612,9
5613,2
5614,9
5615,0
5616,3
5617,9
5618,9
5619,2
5620,3
5621,7
5622,7
5623,3
5624,1
5625,9
5626,9
5627,9
5628,9
5629,9
5630,3
5631,3
5632,9
5633,3
5634,1
5635,2
5636,3
5637,8
5638,7
5639,9
5640,9
5641,3
5642,3
5643,7
5644,3
5645,3
5646,3
5647,8
5648,1
5649,9
5650,2
5651,3
5652,9
5653,3
5654,2
5655,3
5656,9
5657,9
5658,8
5659,8
5660,9
5661,3
5662,9
5663,9
5664,2
5665,3
5666,9
5667,1
5668,9
5669,9
5670,3
5671,1
5672,3
5673,1
5674,3
5675,0
5676,9
5677,7
5678,3
5679,0
5680,8
5681,0
5682,2
5683,3
5684,9
5685,3
5686,3
5687,7
5688,0
5689,9
5690,7
5691,0
5692,3
5693,0
5694,7
5695,9
5696,1
5697,3
5698,9
5699,7
5700,0
5701,3
5702,7
5703,9
5704,2
5705,1
5706,3
5707,9
5708,9
5709,9
5710,2
5711,3
5712,9
5713,9
5714,9
5715,2
5716,9
5717,3
5718,1
5719,2
5720,0
5721,3
5722,3
5723,3
5724,0
5725,1
5726,9
5727,9
5728,9
5729,9
5730,7
5731,3
5732,8
5733,9
5734,9
5735,3
5736,9
5737,9
5738,2
5739,3
5740,3
5741,9
5742,3
5743,2
5744,1
5745,9
5746,2
5747,0
5748,9
5749,0
5750,9
5751,0
5752,7
5753,9
5754,6
5755,3
5756,7
5757,3
5758,7
5759,9
5760,3
5761,9
5762,0
5763,1
5764,7
5765,2
5766,3
5767,3
5768,3
5769,1
5770,3
5771,0
5772,1
5773,3
5774,9
5775,8
5776,1
5777,8
5778,0
5779,9
5780,9
5781,0
5782,2
5783,1
5784,9
5785,9
5786,9
5787,0
5788,2
5789,3
5790,2
5791,3
5792,9
5793,3
5794,0
